objectid,palika,district,palika_name,gn_type,province_code,district_code,mun_code,lu_cbs_code,hlcit_id,admin2pcode,indicators,value,Fulltitle,Abstract,Category,Year
,Dakneshwori Nagarpalika,SAPTARI,Dakneshwori,Nagarpalika,2,15,146,20110,524 2 15 3 007,NP0215307,e_i_f_t_n_s,27,Total School,,Total number of schools community/institutional,
,Rajbiraj Nagarpalika,SAPTARI,Rajbiraj,Nagarpalika,2,15,151,20113,524 2 15 3 008,NP0215308,e_i_f_t_n_s,51,Total School,,Total number of schools community/institutional,
,Hanumannagar Kankalini Nagarpalika,SAPTARI,Hanumannagar Kankalini,Nagarpalika,2,15,147,20116,524 2 15 3 009,NP0215309,e_i_f_t_n_s,35,Total School,,Total number of schools community/institutional,
,Rupani Gaunpalika,SAPTARI,Rupani,Gaunpalika,2,15,152,20104,524 2 15 4 001,NP0215401,e_i_f_t_n_s,17,Total School,,Total number of schools community/institutional,
,Agnisair Krishna Savaran Gaunpalika,SAPTARI,Agnisair Krishna Savaran,Gaunpalika,2,15,140,20103,524 2 15 4 002,NP0215402,e_i_f_t_n_s,24,Total School,,Total number of schools community/institutional,
,Tirahut Gaunpalika,SAPTARI,Tirahut,Gaunpalika,2,15,157,20115,524 2 15 4 003,NP0215403,e_i_f_t_n_s,12,Total School,,Total number of schools community/institutional,
,Balan Bihul Gaunpalika,SAPTARI,Balan Bihul,Gaunpalika,2,15,141,20108,524 2 15 4 004,NP0215404,e_i_f_t_n_s,20,Total School,,Total number of schools community/institutional,
,Mahadeva Gaunpalika,SAPTARI,Mahadeva,Gaunpalika,2,15,150,20114,524 2 15 4 005,NP0215405,e_i_f_t_n_s,20,Total School,,Total number of schools community/institutional,
,Belhi Chapena Gaunpalika,SAPTARI,Belhi Chapena,Gaunpalika,2,15,142,20111,524 2 15 4 006,NP0215406,e_i_f_t_n_s,24,Total School,,Total number of schools community/institutional,
,Bishnupur Gaunpalika,SAPTARI,Bishnupur,Gaunpalika,2,15,143,20112,524 2 15 4 007,NP0215407,e_i_f_t_n_s,23,Total School,,Total number of schools community/institutional,
,Chhinnamasta Gaunpalika,SAPTARI,Chhinnamasta,Gaunpalika,2,15,145,20118,524 2 15 4 008,NP0215408,e_i_f_t_n_s,25,Total School,,Total number of schools community/institutional,
,Tilathi Koiladi Gaunpalika,SAPTARI,Tilathi Koiladi,Gaunpalika,2,15,156,20117,524 2 15 4 009,NP0215409,e_i_f_t_n_s,23,Total School,,Total number of schools community/institutional,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,SAPTARI,Koshi Tappu Wildlife Reserve,Wildlife Reserve,2,15,158,99981,524 2 15 5 995,NP0215595,e_i_f_t_n_s,0,Total School,,Total number of schools community/institutional,
,Karjanha Nagarpalika,SIRAHA,Karjanha,Nagarpalika,2,16,167,20205,524 2 16 3 001,NP0216301,e_i_f_t_n_s,29,Total School,,Total number of schools community/institutional,
,Mirchaiya Nagarpalika,SIRAHA,Mirchaiya,Nagarpalika,2,16,170,20204,524 2 16 3 002,NP0216302,e_i_f_t_n_s,55,Total School,,Total number of schools community/institutional,
,Golbazar Nagarpalika,SIRAHA,Golbazar,Nagarpalika,2,16,165,20203,524 2 16 3 003,NP0216303,e_i_f_t_n_s,55,Total School,,Total number of schools community/institutional,
,Dhangadhimai Nagarpalika,SIRAHA,Dhangadhimai,Nagarpalika,2,16,164,20202,524 2 16 3 004,NP0216304,e_i_f_t_n_s,51,Total School,,Total number of schools community/institutional,
,Lahan Nagarpalika,SIRAHA,Lahan,Nagarpalika,2,16,168,20201,524 2 16 3 005,NP0216305,e_i_f_t_n_s,113,Total School,,Total number of schools community/institutional,
,Kalyanpur Nagarpalika,SIRAHA,Kalyanpur,Nagarpalika,2,16,166,20206,524 2 16 3 006,NP0216306,e_i_f_t_n_s,49,Total School,,Total number of schools community/institutional,
,Sukhipur Nagarpalika,SIRAHA,Sukhipur,Nagarpalika,2,16,175,20210,524 2 16 3 007,NP0216307,e_i_f_t_n_s,38,Total School,,Total number of schools community/institutional,
,Siraha Nagarpalika,SIRAHA,Siraha,Nagarpalika,2,16,174,20217,524 2 16 3 008,NP0216308,e_i_f_t_n_s,105,Total School,,Total number of schools community/institutional,
,Naraha Gaunpalika,SIRAHA,Naraha,Gaunpalika,2,16,171,20207,524 2 16 4 001,NP0216401,e_i_f_t_n_s,19,Total School,,Total number of schools community/institutional,
,Bishnupur Gaunpalika,SIRAHA,Bishnupur,Gaunpalika,2,16,163,20112,524 2 16 4 002,NP0216402,e_i_f_t_n_s,18,Total School,,Total number of schools community/institutional,
,Arnama Gaunpalika,SIRAHA,Arnama,Gaunpalika,2,16,159,20209,524 2 16 4 003,NP0216403,e_i_f_t_n_s,16,Total School,,Total number of schools community/institutional,
,Aurahi Gaunpalika,SIRAHA,Aurahi,Gaunpalika,2,16,160,20216,524 2 16 4 004,NP0216404,e_i_f_t_n_s,17,Total School,,Total number of schools community/institutional,
,Bariyarpatti Gaunpalika,SIRAHA,Bariyarpatti,Gaunpalika,2,16,161,20215,524 2 16 4 005,NP0216405,e_i_f_t_n_s,30,Total School,,Total number of schools community/institutional,
,Laxmipur Patari Gaunpalika,SIRAHA,Laxmipur Patari,Gaunpalika,2,16,169,20211,524 2 16 4 006,NP0216406,e_i_f_t_n_s,24,Total School,,Total number of schools community/institutional,
,Nawarajpur Gaunpalika,SIRAHA,Nawarajpur,Gaunpalika,2,16,172,20214,524 2 16 4 007,NP0216407,e_i_f_t_n_s,21,Total School,,Total number of schools community/institutional,
,Sakhuwanankarkatti Gaunpalika,SIRAHA,Sakhuwanankarkatti,Gaunpalika,2,16,173,20212,524 2 16 4 008,NP0216408,e_i_f_t_n_s,20,Total School,,Total number of schools community/institutional,
,Bhagawanpur Gaunpalika,SIRAHA,Bhagawanpur,Gaunpalika,2,16,162,20213,524 2 16 4 009,NP0216409,e_i_f_t_n_s,19,Total School,,Total number of schools community/institutional,
,Janakpur Upamahanagarpalika,DHANUSHA,Janakpur,Upamahanagarpalika,2,17,185,20315,524 2 17 2 001,NP0217201,e_i_f_t_n_s,74,Total School,,Total number of schools community/institutional,
,Mithila Nagarpalika,DHANUSHA,Mithila,Nagarpalika,2,17,188,20303,524 2 17 3 001,NP0217301,e_i_f_t_n_s,31,Total School,,Total number of schools community/institutional,
,Ganeshman Charnath Nagarpalika,DHANUSHA,Ganeshman Charnath,Nagarpalika,2,17,182,20301,524 2 17 3 002,NP0217302,e_i_f_t_n_s,22,Total School,,Total number of schools community/institutional,
,Chhireshwornath Nagarpalika,DHANUSHA,Chhireshwornath,Nagarpalika,2,17,179,20305,524 2 17 3 003,NP0217303,e_i_f_t_n_s,24,Total School,,Total number of schools community/institutional,
,Dhanusadham Nagarpalika,DHANUSHA,Dhanusadham,Nagarpalika,2,17,181,20302,524 2 17 3 004,NP0217304,e_i_f_t_n_s,23,Total School,,Total number of schools community/institutional,
,Mithila Bihari Nagarpalika,DHANUSHA,Mithila Bihari,Nagarpalika,2,17,189,20307,524 2 17 3 005,NP0217305,e_i_f_t_n_s,16,Total School,,Total number of schools community/institutional,
,Sabaila Nagarpalika,DHANUSHA,Sabaila,Nagarpalika,2,17,192,20309,524 2 17 3 006,NP0217306,e_i_f_t_n_s,28,Total School,,Total number of schools community/institutional,
,Hansapur Nagarpalika,DHANUSHA,Hansapur,Nagarpalika,2,17,183,20308,524 2 17 3 007,NP0217307,e_i_f_t_n_s,24,Total School,,Total number of schools community/institutional,
,Sahidnagar Nagarpalika,DHANUSHA,Sahidnagar,Nagarpalika,2,17,193,20310,524 2 17 3 008,NP0217308,e_i_f_t_n_s,36,Total School,,Total number of schools community/institutional,
,Nagarain Nagarpalika,DHANUSHA,Nagarain,Nagarpalika,2,17,191,20317,524 2 17 3 009,NP0217309,e_i_f_t_n_s,17,Total School,,Total number of schools community/institutional,
,Bideha Nagarpalika,DHANUSHA,Bideha,Nagarpalika,2,17,178,20313,524 2 17 3 010,NP0217310,e_i_f_t_n_s,19,Total School,,Total number of schools community/institutional,
,Kamala Nagarpalika,DHANUSHA,Kamala,Nagarpalika,2,17,186,20311,524 2 17 3 011,NP0217311,e_i_f_t_n_s,19,Total School,,Total number of schools community/institutional,
,Bateshwor Gaunpalika,DHANUSHA,Bateshwor,Gaunpalika,2,17,177,20304,524 2 17 4 001,NP0217401,e_i_f_t_n_s,22,Total School,,Total number of schools community/institutional,
,Lakshminiya Gaunpalika,DHANUSHA,Lakshminiya,Gaunpalika,2,17,187,20306,524 2 17 4 002,NP0217402,e_i_f_t_n_s,25,Total School,,Total number of schools community/institutional,
,Aaurahi Gaunpalika,DHANUSHA,Aaurahi,Gaunpalika,2,17,176,20404,524 2 17 4 003,NP0217403,e_i_f_t_n_s,13,Total School,,Total number of schools community/institutional,
,Dhanauji Gaunpalika,DHANUSHA,Dhanauji,Gaunpalika,2,17,180,20316,524 2 17 4 004,NP0217404,e_i_f_t_n_s,11,Total School,,Total number of schools community/institutional,
,Mukhiyapatti Musarmiya Gaunpalika,DHANUSHA,Mukhiyapatti Musarmiya,Gaunpalika,2,17,190,20318,524 2 17 4 005,NP0217405,e_i_f_t_n_s,11,Total School,,Total number of schools community/institutional,
,Janaknandani Gaunpalika,DHANUSHA,Janaknandani,Gaunpalika,2,17,184,20312,524 2 17 4 006,NP0217406,e_i_f_t_n_s,15,Total School,,Total number of schools community/institutional,
,Bardibas Nagarpalika,MAHOTTARI,Bardibas,Nagarpalika,2,18,196,20401,524 2 18 3 001,NP0218301,e_i_f_t_n_s,67,Total School,,Total number of schools community/institutional,
,Gaushala Nagarpalika,MAHOTTARI,Gaushala,Nagarpalika,2,18,199,20402,524 2 18 3 002,NP0218302,e_i_f_t_n_s,50,Total School,,Total number of schools community/institutional,
,Aurahi Nagarpalika,MAHOTTARI,Aurahi,Nagarpalika,2,18,194,20216,524 2 18 3 003,NP0218303,e_i_f_t_n_s,18,Total School,,Total number of schools community/institutional,
,Bhangaha Nagarpalika,MAHOTTARI,Bhangaha,Nagarpalika,2,18,197,20405,524 2 18 3 004,NP0218304,e_i_f_t_n_s,40,Total School,,Total number of schools community/institutional,
,Ramgopalpur Nagarpalika,MAHOTTARI,Ramgopalpur,Nagarpalika,2,18,206,20408,524 2 18 3 005,NP0218305,e_i_f_t_n_s,21,Total School,,Total number of schools community/institutional,
,Manra Siswa Nagarpalika,MAHOTTARI,Manra Siswa,Nagarpalika,2,18,203,20410,524 2 18 3 006,NP0218306,e_i_f_t_n_s,30,Total School,,Total number of schools community/institutional,
,Balwa Nagarpalika,MAHOTTARI,Balwa,Nagarpalika,2,18,195,20407,524 2 18 3 007,NP0218307,e_i_f_t_n_s,32,Total School,,Total number of schools community/institutional,
,Loharpatti Nagarpalika,MAHOTTARI,Loharpatti,Nagarpalika,2,18,201,20406,524 2 18 3 008,NP0218308,e_i_f_t_n_s,28,Total School,,Total number of schools community/institutional,
,Jaleswor Nagarpalika,MAHOTTARI,Jaleswor,Nagarpalika,2,18,200,20415,524 2 18 3 009,NP0218309,e_i_f_t_n_s,51,Total School,,Total number of schools community/institutional,
,Matihani Nagarpalika,MAHOTTARI,Matihani,Nagarpalika,2,18,204,20414,524 2 18 3 010,NP0218310,e_i_f_t_n_s,16,Total School,,Total number of schools community/institutional,
,Sonama Gaunpalika,MAHOTTARI,Sonama,Gaunpalika,2,18,208,20403,524 2 18 4 001,NP0218401,e_i_f_t_n_s,19,Total School,,Total number of schools community/institutional,
,Samsi Gaunpalika,MAHOTTARI,Samsi,Gaunpalika,2,18,207,20409,524 2 18 4 002,NP0218402,e_i_f_t_n_s,13,Total School,,Total number of schools community/institutional,
,Ekadara Gaunpalika,MAHOTTARI,Ekadara,Gaunpalika,2,18,198,20411,524 2 18 4 003,NP0218403,e_i_f_t_n_s,19,Total School,,Total number of schools community/institutional,
,Mahottari Gaunpalika,MAHOTTARI,Mahottari,Gaunpalika,2,18,202,20412,524 2 18 4 004,NP0218404,e_i_f_t_n_s,12,Total School,,Total number of schools community/institutional,
,Pipra Gaunpalika,MAHOTTARI,Pipra,Gaunpalika,2,18,205,20413,524 2 18 4 005,NP0218405,e_i_f_t_n_s,26,Total School,,Total number of schools community/institutional,
,Bagmati Nagarpalika,SARLAHI,Bagmati,Nagarpalika,2,19,209,20503,524 2 19 3 001,NP0219301,e_i_f_t_n_s,16,Total School,,Total number of schools community/institutional,
,Hariwan Nagarpalika,SARLAHI,Hariwan,Nagarpalika,2,19,221,20502,524 2 19 3 002,NP0219302,e_i_f_t_n_s,43,Total School,,Total number of schools community/institutional,
,Lalbandi Nagarpalika,SARLAHI,Lalbandi,Nagarpalika,2,19,225,20501,524 2 19 3 003,NP0219303,e_i_f_t_n_s,65,Total School,,Total number of schools community/institutional,
,Barahathawa Nagarpalika,SARLAHI,Barahathawa,Nagarpalika,2,19,211,20504,524 2 19 3 004,NP0219304,e_i_f_t_n_s,52,Total School,,Total number of schools community/institutional,
,Haripur Nagarpalika,SARLAHI,Haripur,Nagarpalika,2,19,219,20505,524 2 19 3 005,NP0219305,e_i_f_t_n_s,22,Total School,,Total number of schools community/institutional,
,Ishworpur Nagarpalika,SARLAHI,Ishworpur,Nagarpalika,2,19,222,20506,524 2 19 3 006,NP0219306,e_i_f_t_n_s,54,Total School,,Total number of schools community/institutional,
,Kabilasi Nagarpalika,SARLAHI,Kabilasi,Nagarpalika,2,19,223,20511,524 2 19 3 007,NP0219307,e_i_f_t_n_s,16,Total School,,Total number of schools community/institutional,
,Godaita Nagarpalika,SARLAHI,Godaita,Nagarpalika,2,19,218,20517,524 2 19 3 008,NP0219308,e_i_f_t_n_s,26,Total School,,Total number of schools community/institutional,
,Malangawa Nagarpalika,SARLAHI,Malangawa,Nagarpalika,2,19,226,20520,524 2 19 3 009,NP0219309,e_i_f_t_n_s,34,Total School,,Total number of schools community/institutional,
,Haripurwa Nagarpalika,SARLAHI,Haripurwa,Nagarpalika,2,19,220,20507,524 2 19 3 010,NP0219310,e_i_f_t_n_s,14,Total School,,Total number of schools community/institutional,
,Balara Nagarpalika,SARLAHI,Balara,Nagarpalika,2,19,210,20516,524 2 19 3 011,NP0219311,e_i_f_t_n_s,27,Total School,,Total number of schools community/institutional,
,Basbariya Gaunpalika,SARLAHI,Basbariya,Gaunpalika,2,19,212,20513,524 2 19 4 001,NP0219401,e_i_f_t_n_s,12,Total School,,Total number of schools community/institutional,
,Chandranagar Gaunpalika,SARLAHI,Chandranagar,Gaunpalika,2,19,216,20510,524 2 19 4 002,NP0219402,e_i_f_t_n_s,12,Total School,,Total number of schools community/institutional,
,Dhankaul Gaunpalika,SARLAHI,Dhankaul,Gaunpalika,2,19,217,20514,524 2 19 4 003,NP0219403,e_i_f_t_n_s,7,Total School,,Total number of schools community/institutional,
,Chakraghatta Gaunpalika,SARLAHI,Chakraghatta,Gaunpalika,2,19,215,20512,524 2 19 4 004,NP0219404,e_i_f_t_n_s,15,Total School,,Total number of schools community/institutional,
,Ramnagar Gaunpalika,SARLAHI,Ramnagar,Gaunpalika,2,19,228,20515,524 2 19 4 005,NP0219405,e_i_f_t_n_s,18,Total School,,Total number of schools community/institutional,
,Kaudena Gaunpalika,SARLAHI,Kaudena,Gaunpalika,2,19,224,20519,524 2 19 4 006,NP0219406,e_i_f_t_n_s,14,Total School,,Total number of schools community/institutional,
,Bramhapuri Gaunpalika,SARLAHI,Bramhapuri,Gaunpalika,2,19,214,20509,524 2 19 4 007,NP0219407,e_i_f_t_n_s,7,Total School,,Total number of schools community/institutional,
,Bishnu Gaunpalika,SARLAHI,Bishnu,Gaunpalika,2,19,213,20518,524 2 19 4 008,NP0219408,e_i_f_t_n_s,7,Total School,,Total number of schools community/institutional,
,Parsa Gaunpalika,SARLAHI,Parsa,Gaunpalika,2,19,227,20508,524 2 19 4 009,NP0219409,e_i_f_t_n_s,14,Total School,,Total number of schools community/institutional,
,Gujara Nagarpalika,RAUTAHAT,Gujara,Nagarpalika,2,32,353,20602,524 2 32 3 001,NP0232301,e_i_f_t_n_s,29,Total School,,Total number of schools community/institutional,
,Chandrapur Nagarpalika,RAUTAHAT,Chandrapur,Nagarpalika,2,32,347,20601,524 2 32 3 002,NP0232302,e_i_f_t_n_s,55,Total School,,Total number of schools community/institutional,
,Phatuwa Bijayapur Nagarpalika,RAUTAHAT,Phatuwa Bijayapur,Nagarpalika,2,32,359,20603,524 2 32 3 003,NP0232303,e_i_f_t_n_s,26,Total School,,Total number of schools community/institutional,
,Katahariya Nagarpalika,RAUTAHAT,Katahariya,Nagarpalika,2,32,355,20604,524 2 32 3 004,NP0232304,e_i_f_t_n_s,26,Total School,,Total number of schools community/institutional,
,Brindaban Nagarpalika,RAUTAHAT,Brindaban,Nagarpalika,2,32,346,20605,524 2 32 3 005,NP0232305,e_i_f_t_n_s,27,Total School,,Total number of schools community/institutional,
,Maulapur Nagarpalika,RAUTAHAT,Maulapur,Nagarpalika,2,32,357,20610,524 2 32 3 006,NP0232306,e_i_f_t_n_s,26,Total School,,Total number of schools community/institutional,
,Dewahhi Gonahi Nagarpalika,RAUTAHAT,Dewahhi Gonahi,Nagarpalika,2,32,348,20609,524 2 32 3 007,NP0232307,e_i_f_t_n_s,21,Total School,,Total number of schools community/institutional,
,Garuda Nagarpalika,RAUTAHAT,Garuda,Nagarpalika,2,32,351,20608,524 2 32 3 008,NP0232308,e_i_f_t_n_s,32,Total School,,Total number of schools community/institutional,
,Gadhimai Nagarpalika,RAUTAHAT,Gadhimai,Nagarpalika,2,32,350,20606,524 2 32 3 009,NP0232309,e_i_f_t_n_s,27,Total School,,Total number of schools community/institutional,
,Baudhimai Nagarpalika,RAUTAHAT,Baudhimai,Nagarpalika,2,32,345,20611,524 2 32 3 010,NP0232310,e_i_f_t_n_s,16,Total School,,Total number of schools community/institutional,
,Madhav Narayan Nagarpalika,RAUTAHAT,Madhav Narayan,Nagarpalika,2,32,356,20607,524 2 32 3 011,NP0232311,e_i_f_t_n_s,24,Total School,,Total number of schools community/institutional,
,Paroha Nagarpalika,RAUTAHAT,Paroha,Nagarpalika,2,32,358,20612,524 2 32 3 012,NP0232312,e_i_f_t_n_s,27,Total School,,Total number of schools community/institutional,
,Ishanath Nagarpalika,RAUTAHAT,Ishanath,Nagarpalika,2,32,354,20618,524 2 32 3 013,NP0232313,e_i_f_t_n_s,31,Total School,,Total number of schools community/institutional,
,Rajpur Nagarpalika,RAUTAHAT,Rajpur,Nagarpalika,2,32,361,20613,524 2 32 3 014,NP0232314,e_i_f_t_n_s,23,Total School,,Total number of schools community/institutional,
,Gaur Nagarpalika,RAUTAHAT,Gaur,Nagarpalika,2,32,352,20617,524 2 32 3 015,NP0232315,e_i_f_t_n_s,32,Total School,,Total number of schools community/institutional,
,Rajdevi Nagarpalika,RAUTAHAT,Rajdevi,Nagarpalika,2,32,360,20616,524 2 32 3 016,NP0232316,e_i_f_t_n_s,24,Total School,,Total number of schools community/institutional,
,Yemunamai Gaunpalika,RAUTAHAT,Yemunamai,Gaunpalika,2,32,362,20614,524 2 32 4 001,NP0232401,e_i_f_t_n_s,19,Total School,,Total number of schools community/institutional,
,Durga Bhagwati Gaunpalika,RAUTAHAT,Durga Bhagwati,Gaunpalika,2,32,349,20615,524 2 32 4 002,NP0232402,e_i_f_t_n_s,25,Total School,,Total number of schools community/institutional,
,Jitpur Simara Upamahanagarpalika,BARA,Jitpur Simara,Upamahanagarpalika,2,33,367,20703,524 2 33 2 001,NP0233201,e_i_f_t_n_s,66,Total School,,Total number of schools community/institutional,
,Kalaiya Upamahanagarpalika,BARA,Kalaiya,Upamahanagarpalika,2,33,368,20708,524 2 33 2 002,NP0233202,e_i_f_t_n_s,69,Total School,,Total number of schools community/institutional,
,Nijgadh Nagarpalika,BARA,Nijgadh,Nagarpalika,2,33,372,20701,524 2 33 3 001,NP0233301,e_i_f_t_n_s,30,Total School,,Total number of schools community/institutional,
,Kolhabi Nagarpalika,BARA,Kolhabi,Nagarpalika,2,33,370,20702,524 2 33 3 002,NP0233302,e_i_f_t_n_s,41,Total School,,Total number of schools community/institutional,
,Mahagadhimai Nagarpalika,BARA,Mahagadhimai,Nagarpalika,2,33,371,20714,524 2 33 3 003,NP0233303,e_i_f_t_n_s,48,Total School,,Total number of schools community/institutional,
,Pacharauta Nagarpalika,BARA,Pacharauta,Nagarpalika,2,33,373,20713,524 2 33 3 004,NP0233304,e_i_f_t_n_s,19,Total School,,Total number of schools community/institutional,
,Simraungadh Nagarpalika,BARA,Simraungadh,Nagarpalika,2,33,377,20712,524 2 33 3 005,NP0233305,e_i_f_t_n_s,29,Total School,,Total number of schools community/institutional,
,Parwanipur Gaunpalika,BARA,Parwanipur,Gaunpalika,2,33,374,20704,524 2 33 4 001,NP0233401,e_i_f_t_n_s,8,Total School,,Total number of schools community/institutional,
,Prasauni Gaunpalika,BARA,Prasauni,Gaunpalika,2,33,376,20705,524 2 33 4 002,NP0233402,e_i_f_t_n_s,10,Total School,,Total number of schools community/institutional,
,Karaiyamai Gaunpalika,BARA,Karaiyamai,Gaunpalika,2,33,369,20709,524 2 33 4 003,NP0233403,e_i_f_t_n_s,22,Total School,,Total number of schools community/institutional,
,Bishrampur Gaunpalika,BARA,Bishrampur,Gaunpalika,2,33,365,20706,524 2 33 4 004,NP0233404,e_i_f_t_n_s,10,Total School,,Total number of schools community/institutional,
,Pheta Gaunpalika,BARA,Pheta,Gaunpalika,2,33,375,20707,524 2 33 4 005,NP0233405,e_i_f_t_n_s,22,Total School,,Total number of schools community/institutional,
,Baragadhi Gaunpalika,BARA,Baragadhi,Gaunpalika,2,33,364,20710,524 2 33 4 006,NP0233406,e_i_f_t_n_s,21,Total School,,Total number of schools community/institutional,
,Devtal Gaunpalika,BARA,Devtal,Gaunpalika,2,33,366,20715,524 2 33 4 007,NP0233407,e_i_f_t_n_s,12,Total School,,Total number of schools community/institutional,
,Suwarna Gaunpalika,BARA,Suwarna,Gaunpalika,2,33,378,20716,524 2 33 4 008,NP0233408,e_i_f_t_n_s,20,Total School,,Total number of schools community/institutional,
,Adarshkotwal Gaunpalika,BARA,Adarshkotwal,Gaunpalika,2,33,363,20711,524 2 33 4 009,NP0233409,e_i_f_t_n_s,16,Total School,,Total number of schools community/institutional,
,Parsa Wildlife Reserve Wildlife Reserve,BARA,Parsa Wildlife Reserve,Wildlife Reserve,2,33,343,99982,524 2 33 5 995,NP0233595,e_i_f_t_n_s,0,Total School,,Total number of schools community/institutional,
,Birgunj Mahanagarpalika,PARSA,Birgunj,Mahanagarpalika,2,34,382,20807,524 2 34 1 001,NP0234101,e_i_f_t_n_s,101,Total School,,Total number of schools community/institutional,
,Pokhariya Nagarpalika,PARSA,Pokhariya,Nagarpalika,2,34,391,20809,524 2 34 3 001,NP0234301,e_i_f_t_n_s,28,Total School,,Total number of schools community/institutional,
,Bahudaramai Nagarpalika,PARSA,Bahudaramai,Nagarpalika,2,34,380,20808,524 2 34 3 002,NP0234302,e_i_f_t_n_s,22,Total School,,Total number of schools community/institutional,
,Parsagadhi Nagarpalika,PARSA,Parsagadhi,Nagarpalika,2,34,389,20806,524 2 34 3 003,NP0234303,e_i_f_t_n_s,33,Total School,,Total number of schools community/institutional,
,Thori Gaunpalika,PARSA,Thori,Gaunpalika,2,34,393,20801,524 2 34 4 001,NP0234401,e_i_f_t_n_s,26,Total School,,Total number of schools community/institutional,
,Jirabhawani Gaunpalika,PARSA,Jirabhawani,Gaunpalika,2,34,386,20802,524 2 34 4 002,NP0234402,e_i_f_t_n_s,25,Total School,,Total number of schools community/institutional,
,Paterwasugauli Gaunpalika,PARSA,Paterwasugauli,Gaunpalika,2,34,390,20804,524 2 34 4 003,NP0234403,e_i_f_t_n_s,30,Total School,,Total number of schools community/institutional,
,SakhuwaPrasauni Gaunpalika,PARSA,SakhuwaPrasauni,Gaunpalika,2,34,392,20805,524 2 34 4 004,NP0234404,e_i_f_t_n_s,29,Total School,,Total number of schools community/institutional,
,Jagarnathpur Gaunpalika,PARSA,Jagarnathpur,Gaunpalika,2,34,385,20803,524 2 34 4 005,NP0234405,e_i_f_t_n_s,32,Total School,,Total number of schools community/institutional,
,Dhobini Gaunpalika,PARSA,Dhobini,Gaunpalika,2,34,384,20811,524 2 34 4 006,NP0234406,e_i_f_t_n_s,12,Total School,,Total number of schools community/institutional,
,Chhipaharmai Gaunpalika,PARSA,Chhipaharmai,Gaunpalika,2,34,383,20812,524 2 34 4 007,NP0234407,e_i_f_t_n_s,14,Total School,,Total number of schools community/institutional,
,Kalikamai Gaunpalika,PARSA,Kalikamai,Gaunpalika,2,34,387,20810,524 2 34 4 008,NP0234408,e_i_f_t_n_s,14,Total School,,Total number of schools community/institutional,
,Pakahamainpur Gaunpalika,PARSA,Pakahamainpur,Gaunpalika,2,34,388,20813,524 2 34 4 009,NP0234409,e_i_f_t_n_s,17,Total School,,Total number of schools community/institutional,
,Bindabasini Gaunpalika,PARSA,Bindabasini,Gaunpalika,2,34,381,20814,524 2 34 4 010,NP0234410,e_i_f_t_n_s,11,Total School,,Total number of schools community/institutional,
,Parsa Wildlife Resrve Wildlife Reserve,PARSA,Parsa Wildlife Resrve,Wildlife Reserve,2,34,379,99983,524 2 34 5 995,NP0234595,e_i_f_t_n_s,0,Total School,,Total number of schools community/institutional,
,Parsa Wildlife Resrve National Park,PARSA,Parsa Wildlife Resrve,National Park,2,34,344,99984,524 2 34 5 997,NP0234597,e_i_f_t_n_s,0,Total School,,Total number of schools community/institutional,
,Kamalamai Nagarpalika,SINDHULI,Kamalamai,Nagarpalika,3,20,233,31105,524 3 20 3 001,NP0320301,e_i_f_t_n_s,125,Total School,,Total number of schools community/institutional,
,Dudhouli Nagarpalika,SINDHULI,Dudhouli,Nagarpalika,3,20,229,31101,524 3 20 3 002,NP0320302,e_i_f_t_n_s,91,Total School,,Total number of schools community/institutional,
,Hariharpurgadhi Gaunpalika,SINDHULI,Hariharpurgadhi,Gaunpalika,3,20,232,31109,524 3 20 4 001,NP0320401,e_i_f_t_n_s,48,Total School,,Total number of schools community/institutional,
,Marin Gaunpalika,SINDHULI,Marin,Gaunpalika,3,20,234,31108,524 3 20 4 002,NP0320402,e_i_f_t_n_s,48,Total School,,Total number of schools community/institutional,
,Ghyanglekh Gaunpalika,SINDHULI,Ghyanglekh,Gaunpalika,3,20,230,31107,524 3 20 4 003,NP0320403,e_i_f_t_n_s,33,Total School,,Total number of schools community/institutional,
,Sunkoshi Gaunpalika,SINDHULI,Sunkoshi,Gaunpalika,3,20,236,10407,524 3 20 4 004,NP0320404,e_i_f_t_n_s,54,Total School,,Total number of schools community/institutional,
,Golanjor Gaunpalika,SINDHULI,Golanjor,Gaunpalika,3,20,231,31104,524 3 20 4 005,NP0320405,e_i_f_t_n_s,59,Total School,,Total number of schools community/institutional,
,Tinpatan Gaunpalika,SINDHULI,Tinpatan,Gaunpalika,3,20,237,31103,524 3 20 4 006,NP0320406,e_i_f_t_n_s,94,Total School,,Total number of schools community/institutional,
,Phikkal Gaunpalika,SINDHULI,Phikkal,Gaunpalika,3,20,235,31102,524 3 20 4 007,NP0320407,e_i_f_t_n_s,47,Total School,,Total number of schools community/institutional,
,Manthali Nagarpalika,RAMECHHAP,Manthali,Nagarpalika,3,21,242,31005,524 3 21 3 001,NP0321301,e_i_f_t_n_s,89,Total School,,Total number of schools community/institutional,
,Ramechhap Nagarpalika,RAMECHHAP,Ramechhap,Nagarpalika,3,21,243,31004,524 3 21 3 002,NP0321302,e_i_f_t_n_s,67,Total School,,Total number of schools community/institutional,
,Sunapati Gaunpalika,RAMECHHAP,Sunapati,Gaunpalika,3,21,244,31008,524 3 21 4 001,NP0321401,e_i_f_t_n_s,45,Total School,,Total number of schools community/institutional,
