objectid,palika,district,palika_name,gn_type,province_code,district_code,mun_code,lu_cbs_code,hlcit_id,admin2pcode,indicators,value,Fulltitle,Abstract,Category,Year
,Saptakoshi Nagarpalika,SAPTARI,Saptakoshi,Nagarpalika,2,15,153,20101,524 2 15 3 004,NP0215304,e_i_f_n_b_s,4298,Boys Students,,Total number of students of all school types ,
,Kanchanrup Nagarpalika,SAPTARI,Kanchanrup,Nagarpalika,2,15,148,20102,524 2 15 3 005,NP0215305,e_i_f_n_b_s,2079,Boys Students,,Total number of students of all school types ,
,Bode Barsain Nagarpalika,SAPTARI,Bode Barsain,Nagarpalika,2,15,144,20109,524 2 15 3 006,NP0215306,e_i_f_n_b_s,2747,Boys Students,,Total number of students of all school types ,
,Dakneshwori Nagarpalika,SAPTARI,Dakneshwori,Nagarpalika,2,15,146,20110,524 2 15 3 007,NP0215307,e_i_f_n_b_s,4655,Boys Students,,Total number of students of all school types ,
,Rajbiraj Nagarpalika,SAPTARI,Rajbiraj,Nagarpalika,2,15,151,20113,524 2 15 3 008,NP0215308,e_i_f_n_b_s,2516,Boys Students,,Total number of students of all school types ,
,Hanumannagar Kankalini Nagarpalika,SAPTARI,Hanumannagar Kankalini,Nagarpalika,2,15,147,20116,524 2 15 3 009,NP0215309,e_i_f_n_b_s,976,Boys Students,,Total number of students of all school types ,
,Rupani Gaunpalika,SAPTARI,Rupani,Gaunpalika,2,15,152,20104,524 2 15 4 001,NP0215401,e_i_f_n_b_s,2193,Boys Students,,Total number of students of all school types ,
,Agnisair Krishna Savaran Gaunpalika,SAPTARI,Agnisair Krishna Savaran,Gaunpalika,2,15,140,20103,524 2 15 4 002,NP0215402,e_i_f_n_b_s,2617,Boys Students,,Total number of students of all school types ,
,Tirahut Gaunpalika,SAPTARI,Tirahut,Gaunpalika,2,15,157,20115,524 2 15 4 003,NP0215403,e_i_f_n_b_s,2289,Boys Students,,Total number of students of all school types ,
,Balan Bihul Gaunpalika,SAPTARI,Balan Bihul,Gaunpalika,2,15,141,20108,524 2 15 4 004,NP0215404,e_i_f_n_b_s,4558,Boys Students,,Total number of students of all school types ,
,Mahadeva Gaunpalika,SAPTARI,Mahadeva,Gaunpalika,2,15,150,20114,524 2 15 4 005,NP0215405,e_i_f_n_b_s,8002,Boys Students,,Total number of students of all school types ,
,Belhi Chapena Gaunpalika,SAPTARI,Belhi Chapena,Gaunpalika,2,15,142,20111,524 2 15 4 006,NP0215406,e_i_f_n_b_s,4701,Boys Students,,Total number of students of all school types ,
,Bishnupur Gaunpalika,SAPTARI,Bishnupur,Gaunpalika,2,15,143,20112,524 2 15 4 007,NP0215407,e_i_f_n_b_s,4804,Boys Students,,Total number of students of all school types ,
,Chhinnamasta Gaunpalika,SAPTARI,Chhinnamasta,Gaunpalika,2,15,145,20118,524 2 15 4 008,NP0215408,e_i_f_n_b_s,4476,Boys Students,,Total number of students of all school types ,
,Tilathi Koiladi Gaunpalika,SAPTARI,Tilathi Koiladi,Gaunpalika,2,15,156,20117,524 2 15 4 009,NP0215409,e_i_f_n_b_s,5431,Boys Students,,Total number of students of all school types ,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,SAPTARI,Koshi Tappu Wildlife Reserve,Wildlife Reserve,2,15,158,99981,524 2 15 5 995,NP0215595,e_i_f_n_b_s,#N/A,Boys Students,,Total number of students of all school types ,
,Karjanha Nagarpalika,SIRAHA,Karjanha,Nagarpalika,2,16,167,20205,524 2 16 3 001,NP0216301,e_i_f_n_b_s,3472,Boys Students,,Total number of students of all school types ,
,Mirchaiya Nagarpalika,SIRAHA,Mirchaiya,Nagarpalika,2,16,170,20204,524 2 16 3 002,NP0216302,e_i_f_n_b_s,3319,Boys Students,,Total number of students of all school types ,
,Golbazar Nagarpalika,SIRAHA,Golbazar,Nagarpalika,2,16,165,20203,524 2 16 3 003,NP0216303,e_i_f_n_b_s,2256,Boys Students,,Total number of students of all school types ,
,Dhangadhimai Nagarpalika,SIRAHA,Dhangadhimai,Nagarpalika,2,16,164,20202,524 2 16 3 004,NP0216304,e_i_f_n_b_s,6748,Boys Students,,Total number of students of all school types ,
,Lahan Nagarpalika,SIRAHA,Lahan,Nagarpalika,2,16,168,20201,524 2 16 3 005,NP0216305,e_i_f_n_b_s,2268,Boys Students,,Total number of students of all school types ,
,Kalyanpur Nagarpalika,SIRAHA,Kalyanpur,Nagarpalika,2,16,166,20206,524 2 16 3 006,NP0216306,e_i_f_n_b_s,2556,Boys Students,,Total number of students of all school types ,
,Sukhipur Nagarpalika,SIRAHA,Sukhipur,Nagarpalika,2,16,175,20210,524 2 16 3 007,NP0216307,e_i_f_n_b_s,5471,Boys Students,,Total number of students of all school types ,
,Siraha Nagarpalika,SIRAHA,Siraha,Nagarpalika,2,16,174,20217,524 2 16 3 008,NP0216308,e_i_f_n_b_s,12948,Boys Students,,Total number of students of all school types ,
,Naraha Gaunpalika,SIRAHA,Naraha,Gaunpalika,2,16,171,20207,524 2 16 4 001,NP0216401,e_i_f_n_b_s,8043,Boys Students,,Total number of students of all school types ,
,Bishnupur Gaunpalika,SIRAHA,Bishnupur,Gaunpalika,2,16,163,20112,524 2 16 4 002,NP0216402,e_i_f_n_b_s,2313,Boys Students,,Total number of students of all school types ,
,Arnama Gaunpalika,SIRAHA,Arnama,Gaunpalika,2,16,159,20209,524 2 16 4 003,NP0216403,e_i_f_n_b_s,2626,Boys Students,,Total number of students of all school types ,
,Aurahi Gaunpalika,SIRAHA,Aurahi,Gaunpalika,2,16,160,20216,524 2 16 4 004,NP0216404,e_i_f_n_b_s,1884,Boys Students,,Total number of students of all school types ,
,Bariyarpatti Gaunpalika,SIRAHA,Bariyarpatti,Gaunpalika,2,16,161,20215,524 2 16 4 005,NP0216405,e_i_f_n_b_s,4208,Boys Students,,Total number of students of all school types ,
,Laxmipur Patari Gaunpalika,SIRAHA,Laxmipur Patari,Gaunpalika,2,16,169,20211,524 2 16 4 006,NP0216406,e_i_f_n_b_s,9066,Boys Students,,Total number of students of all school types ,
,Nawarajpur Gaunpalika,SIRAHA,Nawarajpur,Gaunpalika,2,16,172,20214,524 2 16 4 007,NP0216407,e_i_f_n_b_s,5281,Boys Students,,Total number of students of all school types ,
,Sakhuwanankarkatti Gaunpalika,SIRAHA,Sakhuwanankarkatti,Gaunpalika,2,16,173,20212,524 2 16 4 008,NP0216408,e_i_f_n_b_s,1695,Boys Students,,Total number of students of all school types ,
,Bhagawanpur Gaunpalika,SIRAHA,Bhagawanpur,Gaunpalika,2,16,162,20213,524 2 16 4 009,NP0216409,e_i_f_n_b_s,14264,Boys Students,,Total number of students of all school types ,
,Janakpur Upamahanagarpalika,DHANUSHA,Janakpur,Upamahanagarpalika,2,17,185,20315,524 2 17 2 001,NP0217201,e_i_f_n_b_s,2974,Boys Students,,Total number of students of all school types ,
,Mithila Nagarpalika,DHANUSHA,Mithila,Nagarpalika,2,17,188,20303,524 2 17 3 001,NP0217301,e_i_f_n_b_s,4102,Boys Students,,Total number of students of all school types ,
,Ganeshman Charnath Nagarpalika,DHANUSHA,Ganeshman Charnath,Nagarpalika,2,17,182,20301,524 2 17 3 002,NP0217302,e_i_f_n_b_s,2015,Boys Students,,Total number of students of all school types ,
,Chhireshwornath Nagarpalika,DHANUSHA,Chhireshwornath,Nagarpalika,2,17,179,20305,524 2 17 3 003,NP0217303,e_i_f_n_b_s,3502,Boys Students,,Total number of students of all school types ,
,Dhanusadham Nagarpalika,DHANUSHA,Dhanusadham,Nagarpalika,2,17,181,20302,524 2 17 3 004,NP0217304,e_i_f_n_b_s,2884,Boys Students,,Total number of students of all school types ,
,Mithila Bihari Nagarpalika,DHANUSHA,Mithila Bihari,Nagarpalika,2,17,189,20307,524 2 17 3 005,NP0217305,e_i_f_n_b_s,3978,Boys Students,,Total number of students of all school types ,
,Sabaila Nagarpalika,DHANUSHA,Sabaila,Nagarpalika,2,17,192,20309,524 2 17 3 006,NP0217306,e_i_f_n_b_s,5243,Boys Students,,Total number of students of all school types ,
,Hansapur Nagarpalika,DHANUSHA,Hansapur,Nagarpalika,2,17,183,20308,524 2 17 3 007,NP0217307,e_i_f_n_b_s,5996,Boys Students,,Total number of students of all school types ,
,Sahidnagar Nagarpalika,DHANUSHA,Sahidnagar,Nagarpalika,2,17,193,20310,524 2 17 3 008,NP0217308,e_i_f_n_b_s,3586,Boys Students,,Total number of students of all school types ,
,Nagarain Nagarpalika,DHANUSHA,Nagarain,Nagarpalika,2,17,191,20317,524 2 17 3 009,NP0217309,e_i_f_n_b_s,11265,Boys Students,,Total number of students of all school types ,
,Bideha Nagarpalika,DHANUSHA,Bideha,Nagarpalika,2,17,178,20313,524 2 17 3 010,NP0217310,e_i_f_n_b_s,3128,Boys Students,,Total number of students of all school types ,
,Kamala Nagarpalika,DHANUSHA,Kamala,Nagarpalika,2,17,186,20311,524 2 17 3 011,NP0217311,e_i_f_n_b_s,2976,Boys Students,,Total number of students of all school types ,
,Bateshwor Gaunpalika,DHANUSHA,Bateshwor,Gaunpalika,2,17,177,20304,524 2 17 4 001,NP0217401,e_i_f_n_b_s,3610,Boys Students,,Total number of students of all school types ,
,Lakshminiya Gaunpalika,DHANUSHA,Lakshminiya,Gaunpalika,2,17,187,20306,524 2 17 4 002,NP0217402,e_i_f_n_b_s,3460,Boys Students,,Total number of students of all school types ,
,Aaurahi Gaunpalika,DHANUSHA,Aaurahi,Gaunpalika,2,17,176,20404,524 2 17 4 003,NP0217403,e_i_f_n_b_s,2574,Boys Students,,Total number of students of all school types ,
,Dhanauji Gaunpalika,DHANUSHA,Dhanauji,Gaunpalika,2,17,180,20316,524 2 17 4 004,NP0217404,e_i_f_n_b_s,3221,Boys Students,,Total number of students of all school types ,
,Mukhiyapatti Musarmiya Gaunpalika,DHANUSHA,Mukhiyapatti Musarmiya,Gaunpalika,2,17,190,20318,524 2 17 4 005,NP0217405,e_i_f_n_b_s,4576,Boys Students,,Total number of students of all school types ,
,Janaknandani Gaunpalika,DHANUSHA,Janaknandani,Gaunpalika,2,17,184,20312,524 2 17 4 006,NP0217406,e_i_f_n_b_s,4670,Boys Students,,Total number of students of all school types ,
,Bardibas Nagarpalika,MAHOTTARI,Bardibas,Nagarpalika,2,18,196,20401,524 2 18 3 001,NP0218301,e_i_f_n_b_s,9305,Boys Students,,Total number of students of all school types ,
,Gaushala Nagarpalika,MAHOTTARI,Gaushala,Nagarpalika,2,18,199,20402,524 2 18 3 002,NP0218302,e_i_f_n_b_s,8371,Boys Students,,Total number of students of all school types ,
,Aurahi Nagarpalika,MAHOTTARI,Aurahi,Nagarpalika,2,18,194,20216,524 2 18 3 003,NP0218303,e_i_f_n_b_s,5665,Boys Students,,Total number of students of all school types ,
,Bhangaha Nagarpalika,MAHOTTARI,Bhangaha,Nagarpalika,2,18,197,20405,524 2 18 3 004,NP0218304,e_i_f_n_b_s,5739,Boys Students,,Total number of students of all school types ,
,Ramgopalpur Nagarpalika,MAHOTTARI,Ramgopalpur,Nagarpalika,2,18,206,20408,524 2 18 3 005,NP0218305,e_i_f_n_b_s,5105,Boys Students,,Total number of students of all school types ,
,Manra Siswa Nagarpalika,MAHOTTARI,Manra Siswa,Nagarpalika,2,18,203,20410,524 2 18 3 006,NP0218306,e_i_f_n_b_s,5723,Boys Students,,Total number of students of all school types ,
,Balwa Nagarpalika,MAHOTTARI,Balwa,Nagarpalika,2,18,195,20407,524 2 18 3 007,NP0218307,e_i_f_n_b_s,8548,Boys Students,,Total number of students of all school types ,
,Loharpatti Nagarpalika,MAHOTTARI,Loharpatti,Nagarpalika,2,18,201,20406,524 2 18 3 008,NP0218308,e_i_f_n_b_s,4424,Boys Students,,Total number of students of all school types ,
,Jaleswor Nagarpalika,MAHOTTARI,Jaleswor,Nagarpalika,2,18,200,20415,524 2 18 3 009,NP0218309,e_i_f_n_b_s,6762,Boys Students,,Total number of students of all school types ,
,Matihani Nagarpalika,MAHOTTARI,Matihani,Nagarpalika,2,18,204,20414,524 2 18 3 010,NP0218310,e_i_f_n_b_s,3196,Boys Students,,Total number of students of all school types ,
,Sonama Gaunpalika,MAHOTTARI,Sonama,Gaunpalika,2,18,208,20403,524 2 18 4 001,NP0218401,e_i_f_n_b_s,5128,Boys Students,,Total number of students of all school types ,
,Samsi Gaunpalika,MAHOTTARI,Samsi,Gaunpalika,2,18,207,20409,524 2 18 4 002,NP0218402,e_i_f_n_b_s,3592,Boys Students,,Total number of students of all school types ,
,Ekadara Gaunpalika,MAHOTTARI,Ekadara,Gaunpalika,2,18,198,20411,524 2 18 4 003,NP0218403,e_i_f_n_b_s,3969,Boys Students,,Total number of students of all school types ,
,Mahottari Gaunpalika,MAHOTTARI,Mahottari,Gaunpalika,2,18,202,20412,524 2 18 4 004,NP0218404,e_i_f_n_b_s,3150,Boys Students,,Total number of students of all school types ,
,Pipra Gaunpalika,MAHOTTARI,Pipra,Gaunpalika,2,18,205,20413,524 2 18 4 005,NP0218405,e_i_f_n_b_s,4356,Boys Students,,Total number of students of all school types ,
,Bagmati Nagarpalika,SARLAHI,Bagmati,Nagarpalika,2,19,209,20503,524 2 19 3 001,NP0219301,e_i_f_n_b_s,6382,Boys Students,,Total number of students of all school types ,
,Hariwan Nagarpalika,SARLAHI,Hariwan,Nagarpalika,2,19,221,20502,524 2 19 3 002,NP0219302,e_i_f_n_b_s,3912,Boys Students,,Total number of students of all school types ,
,Lalbandi Nagarpalika,SARLAHI,Lalbandi,Nagarpalika,2,19,225,20501,524 2 19 3 003,NP0219303,e_i_f_n_b_s,3309,Boys Students,,Total number of students of all school types ,
,Barahathawa Nagarpalika,SARLAHI,Barahathawa,Nagarpalika,2,19,211,20504,524 2 19 3 004,NP0219304,e_i_f_n_b_s,1591,Boys Students,,Total number of students of all school types ,
,Haripur Nagarpalika,SARLAHI,Haripur,Nagarpalika,2,19,219,20505,524 2 19 3 005,NP0219305,e_i_f_n_b_s,6034,Boys Students,,Total number of students of all school types ,
,Ishworpur Nagarpalika,SARLAHI,Ishworpur,Nagarpalika,2,19,222,20506,524 2 19 3 006,NP0219306,e_i_f_n_b_s,2079,Boys Students,,Total number of students of all school types ,
,Kabilasi Nagarpalika,SARLAHI,Kabilasi,Nagarpalika,2,19,223,20511,524 2 19 3 007,NP0219307,e_i_f_n_b_s,4902,Boys Students,,Total number of students of all school types ,
,Godaita Nagarpalika,SARLAHI,Godaita,Nagarpalika,2,19,218,20517,524 2 19 3 008,NP0219308,e_i_f_n_b_s,2020,Boys Students,,Total number of students of all school types ,
,Malangawa Nagarpalika,SARLAHI,Malangawa,Nagarpalika,2,19,226,20520,524 2 19 3 009,NP0219309,e_i_f_n_b_s,9146,Boys Students,,Total number of students of all school types ,
,Haripurwa Nagarpalika,SARLAHI,Haripurwa,Nagarpalika,2,19,220,20507,524 2 19 3 010,NP0219310,e_i_f_n_b_s,2413,Boys Students,,Total number of students of all school types ,
,Balara Nagarpalika,SARLAHI,Balara,Nagarpalika,2,19,210,20516,524 2 19 3 011,NP0219311,e_i_f_n_b_s,6682,Boys Students,,Total number of students of all school types ,
,Basbariya Gaunpalika,SARLAHI,Basbariya,Gaunpalika,2,19,212,20513,524 2 19 4 001,NP0219401,e_i_f_n_b_s,5714,Boys Students,,Total number of students of all school types ,
,Chandranagar Gaunpalika,SARLAHI,Chandranagar,Gaunpalika,2,19,216,20510,524 2 19 4 002,NP0219402,e_i_f_n_b_s,3453,Boys Students,,Total number of students of all school types ,
,Dhankaul Gaunpalika,SARLAHI,Dhankaul,Gaunpalika,2,19,217,20514,524 2 19 4 003,NP0219403,e_i_f_n_b_s,2864,Boys Students,,Total number of students of all school types ,
,Chakraghatta Gaunpalika,SARLAHI,Chakraghatta,Gaunpalika,2,19,215,20512,524 2 19 4 004,NP0219404,e_i_f_n_b_s,2534,Boys Students,,Total number of students of all school types ,
,Ramnagar Gaunpalika,SARLAHI,Ramnagar,Gaunpalika,2,19,228,20515,524 2 19 4 005,NP0219405,e_i_f_n_b_s,3480,Boys Students,,Total number of students of all school types ,
,Kaudena Gaunpalika,SARLAHI,Kaudena,Gaunpalika,2,19,224,20519,524 2 19 4 006,NP0219406,e_i_f_n_b_s,7430,Boys Students,,Total number of students of all school types ,
,Bramhapuri Gaunpalika,SARLAHI,Bramhapuri,Gaunpalika,2,19,214,20509,524 2 19 4 007,NP0219407,e_i_f_n_b_s,4525,Boys Students,,Total number of students of all school types ,
,Bishnu Gaunpalika,SARLAHI,Bishnu,Gaunpalika,2,19,213,20518,524 2 19 4 008,NP0219408,e_i_f_n_b_s,8515,Boys Students,,Total number of students of all school types ,
,Parsa Gaunpalika,SARLAHI,Parsa,Gaunpalika,2,19,227,20508,524 2 19 4 009,NP0219409,e_i_f_n_b_s,3789,Boys Students,,Total number of students of all school types ,
,Gujara Nagarpalika,RAUTAHAT,Gujara,Nagarpalika,2,32,353,20602,524 2 32 3 001,NP0232301,e_i_f_n_b_s,2880,Boys Students,,Total number of students of all school types ,
,Chandrapur Nagarpalika,RAUTAHAT,Chandrapur,Nagarpalika,2,32,347,20601,524 2 32 3 002,NP0232302,e_i_f_n_b_s,3617,Boys Students,,Total number of students of all school types ,
,Phatuwa Bijayapur Nagarpalika,RAUTAHAT,Phatuwa Bijayapur,Nagarpalika,2,32,359,20603,524 2 32 3 003,NP0232303,e_i_f_n_b_s,4768,Boys Students,,Total number of students of all school types ,
,Katahariya Nagarpalika,RAUTAHAT,Katahariya,Nagarpalika,2,32,355,20604,524 2 32 3 004,NP0232304,e_i_f_n_b_s,4175,Boys Students,,Total number of students of all school types ,
,Brindaban Nagarpalika,RAUTAHAT,Brindaban,Nagarpalika,2,32,346,20605,524 2 32 3 005,NP0232305,e_i_f_n_b_s,4486,Boys Students,,Total number of students of all school types ,
,Maulapur Nagarpalika,RAUTAHAT,Maulapur,Nagarpalika,2,32,357,20610,524 2 32 3 006,NP0232306,e_i_f_n_b_s,3784,Boys Students,,Total number of students of all school types ,
,Dewahhi Gonahi Nagarpalika,RAUTAHAT,Dewahhi Gonahi,Nagarpalika,2,32,348,20609,524 2 32 3 007,NP0232307,e_i_f_n_b_s,5591,Boys Students,,Total number of students of all school types ,
,Garuda Nagarpalika,RAUTAHAT,Garuda,Nagarpalika,2,32,351,20608,524 2 32 3 008,NP0232308,e_i_f_n_b_s,1182,Boys Students,,Total number of students of all school types ,
,Gadhimai Nagarpalika,RAUTAHAT,Gadhimai,Nagarpalika,2,32,350,20606,524 2 32 3 009,NP0232309,e_i_f_n_b_s,5902,Boys Students,,Total number of students of all school types ,
,Baudhimai Nagarpalika,RAUTAHAT,Baudhimai,Nagarpalika,2,32,345,20611,524 2 32 3 010,NP0232310,e_i_f_n_b_s,2858,Boys Students,,Total number of students of all school types ,
,Madhav Narayan Nagarpalika,RAUTAHAT,Madhav Narayan,Nagarpalika,2,32,356,20607,524 2 32 3 011,NP0232311,e_i_f_n_b_s,2136,Boys Students,,Total number of students of all school types ,
,Paroha Nagarpalika,RAUTAHAT,Paroha,Nagarpalika,2,32,358,20612,524 2 32 3 012,NP0232312,e_i_f_n_b_s,3566,Boys Students,,Total number of students of all school types ,
,Ishanath Nagarpalika,RAUTAHAT,Ishanath,Nagarpalika,2,32,354,20618,524 2 32 3 013,NP0232313,e_i_f_n_b_s,862,Boys Students,,Total number of students of all school types ,
,Rajpur Nagarpalika,RAUTAHAT,Rajpur,Nagarpalika,2,32,361,20613,524 2 32 3 014,NP0232314,e_i_f_n_b_s,1976,Boys Students,,Total number of students of all school types ,
,Gaur Nagarpalika,RAUTAHAT,Gaur,Nagarpalika,2,32,352,20617,524 2 32 3 015,NP0232315,e_i_f_n_b_s,2688,Boys Students,,Total number of students of all school types ,
,Rajdevi Nagarpalika,RAUTAHAT,Rajdevi,Nagarpalika,2,32,360,20616,524 2 32 3 016,NP0232316,e_i_f_n_b_s,3228,Boys Students,,Total number of students of all school types ,
,Yemunamai Gaunpalika,RAUTAHAT,Yemunamai,Gaunpalika,2,32,362,20614,524 2 32 4 001,NP0232401,e_i_f_n_b_s,2480,Boys Students,,Total number of students of all school types ,
,Durga Bhagwati Gaunpalika,RAUTAHAT,Durga Bhagwati,Gaunpalika,2,32,349,20615,524 2 32 4 002,NP0232402,e_i_f_n_b_s,6224,Boys Students,,Total number of students of all school types ,
,Jitpur Simara Upamahanagarpalika,BARA,Jitpur Simara,Upamahanagarpalika,2,33,367,20703,524 2 33 2 001,NP0233201,e_i_f_n_b_s,15095,Boys Students,,Total number of students of all school types ,
,Kalaiya Upamahanagarpalika,BARA,Kalaiya,Upamahanagarpalika,2,33,368,20708,524 2 33 2 002,NP0233202,e_i_f_n_b_s,1449,Boys Students,,Total number of students of all school types ,
,Nijgadh Nagarpalika,BARA,Nijgadh,Nagarpalika,2,33,372,20701,524 2 33 3 001,NP0233301,e_i_f_n_b_s,7292,Boys Students,,Total number of students of all school types ,
,Kolhabi Nagarpalika,BARA,Kolhabi,Nagarpalika,2,33,370,20702,524 2 33 3 002,NP0233302,e_i_f_n_b_s,13035,Boys Students,,Total number of students of all school types ,
,Mahagadhimai Nagarpalika,BARA,Mahagadhimai,Nagarpalika,2,33,371,20714,524 2 33 3 003,NP0233303,e_i_f_n_b_s,2284,Boys Students,,Total number of students of all school types ,
,Pacharauta Nagarpalika,BARA,Pacharauta,Nagarpalika,2,33,373,20713,524 2 33 3 004,NP0233304,e_i_f_n_b_s,9638,Boys Students,,Total number of students of all school types ,
,Simraungadh Nagarpalika,BARA,Simraungadh,Nagarpalika,2,33,377,20712,524 2 33 3 005,NP0233305,e_i_f_n_b_s,3205,Boys Students,,Total number of students of all school types ,
,Parwanipur Gaunpalika,BARA,Parwanipur,Gaunpalika,2,33,374,20704,524 2 33 4 001,NP0233401,e_i_f_n_b_s,6059,Boys Students,,Total number of students of all school types ,
,Prasauni Gaunpalika,BARA,Prasauni,Gaunpalika,2,33,376,20705,524 2 33 4 002,NP0233402,e_i_f_n_b_s,3116,Boys Students,,Total number of students of all school types ,
,Karaiyamai Gaunpalika,BARA,Karaiyamai,Gaunpalika,2,33,369,20709,524 2 33 4 003,NP0233403,e_i_f_n_b_s,3261,Boys Students,,Total number of students of all school types ,
,Bishrampur Gaunpalika,BARA,Bishrampur,Gaunpalika,2,33,365,20706,524 2 33 4 004,NP0233404,e_i_f_n_b_s,7265,Boys Students,,Total number of students of all school types ,
,Pheta Gaunpalika,BARA,Pheta,Gaunpalika,2,33,375,20707,524 2 33 4 005,NP0233405,e_i_f_n_b_s,1675,Boys Students,,Total number of students of all school types ,
,Baragadhi Gaunpalika,BARA,Baragadhi,Gaunpalika,2,33,364,20710,524 2 33 4 006,NP0233406,e_i_f_n_b_s,5035,Boys Students,,Total number of students of all school types ,
,Devtal Gaunpalika,BARA,Devtal,Gaunpalika,2,33,366,20715,524 2 33 4 007,NP0233407,e_i_f_n_b_s,3082,Boys Students,,Total number of students of all school types ,
,Suwarna Gaunpalika,BARA,Suwarna,Gaunpalika,2,33,378,20716,524 2 33 4 008,NP0233408,e_i_f_n_b_s,2438,Boys Students,,Total number of students of all school types ,
,Adarshkotwal Gaunpalika,BARA,Adarshkotwal,Gaunpalika,2,33,363,20711,524 2 33 4 009,NP0233409,e_i_f_n_b_s,3287,Boys Students,,Total number of students of all school types ,
,Parsa Wildlife Reserve Wildlife Reserve,BARA,Parsa Wildlife Reserve,Wildlife Reserve,2,33,343,99982,524 2 33 5 995,NP0233595,e_i_f_n_b_s,#N/A,Boys Students,,Total number of students of all school types ,
,Birgunj Mahanagarpalika,PARSA,Birgunj,Mahanagarpalika,2,34,382,20807,524 2 34 1 001,NP0234101,e_i_f_n_b_s,4473,Boys Students,,Total number of students of all school types ,
,Pokhariya Nagarpalika,PARSA,Pokhariya,Nagarpalika,2,34,391,20809,524 2 34 3 001,NP0234301,e_i_f_n_b_s,4708,Boys Students,,Total number of students of all school types ,
,Bahudaramai Nagarpalika,PARSA,Bahudaramai,Nagarpalika,2,34,380,20808,524 2 34 3 002,NP0234302,e_i_f_n_b_s,4023,Boys Students,,Total number of students of all school types ,
,Parsagadhi Nagarpalika,PARSA,Parsagadhi,Nagarpalika,2,34,389,20806,524 2 34 3 003,NP0234303,e_i_f_n_b_s,2397,Boys Students,,Total number of students of all school types ,
,Thori Gaunpalika,PARSA,Thori,Gaunpalika,2,34,393,20801,524 2 34 4 001,NP0234401,e_i_f_n_b_s,1199,Boys Students,,Total number of students of all school types ,
,Jirabhawani Gaunpalika,PARSA,Jirabhawani,Gaunpalika,2,34,386,20802,524 2 34 4 002,NP0234402,e_i_f_n_b_s,2826,Boys Students,,Total number of students of all school types ,
,Paterwasugauli Gaunpalika,PARSA,Paterwasugauli,Gaunpalika,2,34,390,20804,524 2 34 4 003,NP0234403,e_i_f_n_b_s,2560,Boys Students,,Total number of students of all school types ,
,SakhuwaPrasauni Gaunpalika,PARSA,SakhuwaPrasauni,Gaunpalika,2,34,392,20805,524 2 34 4 004,NP0234404,e_i_f_n_b_s,2619,Boys Students,,Total number of students of all school types ,
,Jagarnathpur Gaunpalika,PARSA,Jagarnathpur,Gaunpalika,2,34,385,20803,524 2 34 4 005,NP0234405,e_i_f_n_b_s,19868,Boys Students,,Total number of students of all school types ,
,Dhobini Gaunpalika,PARSA,Dhobini,Gaunpalika,2,34,384,20811,524 2 34 4 006,NP0234406,e_i_f_n_b_s,2907,Boys Students,,Total number of students of all school types ,
,Chhipaharmai Gaunpalika,PARSA,Chhipaharmai,Gaunpalika,2,34,383,20812,524 2 34 4 007,NP0234407,e_i_f_n_b_s,1464,Boys Students,,Total number of students of all school types ,
,Kalikamai Gaunpalika,PARSA,Kalikamai,Gaunpalika,2,34,387,20810,524 2 34 4 008,NP0234408,e_i_f_n_b_s,4251,Boys Students,,Total number of students of all school types ,
,Pakahamainpur Gaunpalika,PARSA,Pakahamainpur,Gaunpalika,2,34,388,20813,524 2 34 4 009,NP0234409,e_i_f_n_b_s,2674,Boys Students,,Total number of students of all school types ,
,Bindabasini Gaunpalika,PARSA,Bindabasini,Gaunpalika,2,34,381,20814,524 2 34 4 010,NP0234410,e_i_f_n_b_s,3923,Boys Students,,Total number of students of all school types ,
,Parsa Wildlife Resrve Wildlife Reserve,PARSA,Parsa Wildlife Resrve,Wildlife Reserve,2,34,379,99983,524 2 34 5 995,NP0234595,e_i_f_n_b_s,#N/A,Boys Students,,Total number of students of all school types ,
,Parsa Wildlife Resrve National Park,PARSA,Parsa Wildlife Resrve,National Park,2,34,344,99984,524 2 34 5 997,NP0234597,e_i_f_n_b_s,#N/A,Boys Students,,Total number of students of all school types ,
,Kamalamai Nagarpalika,SINDHULI,Kamalamai,Nagarpalika,3,20,233,31105,524 3 20 3 001,NP0320301,e_i_f_n_b_s,9783,Boys Students,,Total number of students of all school types ,
,Dudhouli Nagarpalika,SINDHULI,Dudhouli,Nagarpalika,3,20,229,31101,524 3 20 3 002,NP0320302,e_i_f_n_b_s,10942,Boys Students,,Total number of students of all school types ,
,Hariharpurgadhi Gaunpalika,SINDHULI,Hariharpurgadhi,Gaunpalika,3,20,232,31109,524 3 20 4 001,NP0320401,e_i_f_n_b_s,5992,Boys Students,,Total number of students of all school types ,
,Marin Gaunpalika,SINDHULI,Marin,Gaunpalika,3,20,234,31108,524 3 20 4 002,NP0320402,e_i_f_n_b_s,3353,Boys Students,,Total number of students of all school types ,
,Ghyanglekh Gaunpalika,SINDHULI,Ghyanglekh,Gaunpalika,3,20,230,31107,524 3 20 4 003,NP0320403,e_i_f_n_b_s,3349,Boys Students,,Total number of students of all school types ,
,Sunkoshi Gaunpalika,SINDHULI,Sunkoshi,Gaunpalika,3,20,236,10407,524 3 20 4 004,NP0320404,e_i_f_n_b_s,3326,Boys Students,,Total number of students of all school types ,
