objectid,palika,district,palika_name,gn_type,province_code,district_code,mun_code,lu_cbs_code,hlcit_id,admin2pcode,indicators,value,Fulltitle,Abstract,Category,Year
,Sunkoshi Gaunpalika,UDAYAPUR,Sunkoshi,Gaunpalika,1,14,135,10407,524 1 14 4 002,NP0114402,acc_drin_tap_pi_wtr,2009,Tap piped water,,Accessibility to drinking ,
,Udayapurgadhi Gaunpalika,UDAYAPUR,Udayapurgadhi,Gaunpalika,1,14,138,11408,524 1 14 4 003,NP0114403,acc_drin_tap_pi_wtr,3705,Tap piped water,,Accessibility to drinking ,
,Rautamai Gaunpalika,UDAYAPUR,Rautamai,Gaunpalika,1,14,134,11404,524 1 14 4 004,NP0114404,acc_drin_tap_pi_wtr,3613,Tap piped water,,Accessibility to drinking ,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,UDAYAPUR,Koshi Tappu Wildlife Reserve,Wildlife Reserve,1,14,139,99980,524 1 14 5 995,NP0114595,acc_drin_tap_pi_wtr,0,Tap piped water,,Accessibility to drinking ,
,Surunga Nagarpalika,SAPTARI,Surunga,Nagarpalika,2,15,155,20107,524 2 15 3 001,NP0215301,acc_drin_tap_pi_wtr,54,Tap piped water,,Accessibility to drinking ,
,Khadak Nagarpalika,SAPTARI,Khadak,Nagarpalika,2,15,149,20106,524 2 15 3 002,NP0215302,acc_drin_tap_pi_wtr,54,Tap piped water,,Accessibility to drinking ,
,Shambhunath Nagarpalika,SAPTARI,Shambhunath,Nagarpalika,2,15,154,20105,524 2 15 3 003,NP0215303,acc_drin_tap_pi_wtr,72,Tap piped water,,Accessibility to drinking ,
,Saptakoshi Nagarpalika,SAPTARI,Saptakoshi,Nagarpalika,2,15,153,20101,524 2 15 3 004,NP0215304,acc_drin_tap_pi_wtr,109,Tap piped water,,Accessibility to drinking ,
,Kanchanrup Nagarpalika,SAPTARI,Kanchanrup,Nagarpalika,2,15,148,20102,524 2 15 3 005,NP0215305,acc_drin_tap_pi_wtr,68,Tap piped water,,Accessibility to drinking ,
,Bode Barsain Nagarpalika,SAPTARI,Bode Barsain,Nagarpalika,2,15,144,20109,524 2 15 3 006,NP0215306,acc_drin_tap_pi_wtr,319,Tap piped water,,Accessibility to drinking ,
,Dakneshwori Nagarpalika,SAPTARI,Dakneshwori,Nagarpalika,2,15,146,20110,524 2 15 3 007,NP0215307,acc_drin_tap_pi_wtr,66,Tap piped water,,Accessibility to drinking ,
,Rajbiraj Nagarpalika,SAPTARI,Rajbiraj,Nagarpalika,2,15,151,20113,524 2 15 3 008,NP0215308,acc_drin_tap_pi_wtr,912,Tap piped water,,Accessibility to drinking ,
,Hanumannagar Kankalini Nagarpalika,SAPTARI,Hanumannagar Kankalini,Nagarpalika,2,15,147,20116,524 2 15 3 009,NP0215309,acc_drin_tap_pi_wtr,42,Tap piped water,,Accessibility to drinking ,
,Rupani Gaunpalika,SAPTARI,Rupani,Gaunpalika,2,15,152,20104,524 2 15 4 001,NP0215401,acc_drin_tap_pi_wtr,14,Tap piped water,,Accessibility to drinking ,
,Agnisair Krishna Savaran Gaunpalika,SAPTARI,Agnisair Krishna Savaran,Gaunpalika,2,15,140,20103,524 2 15 4 002,NP0215402,acc_drin_tap_pi_wtr,70,Tap piped water,,Accessibility to drinking ,
,Tirahut Gaunpalika,SAPTARI,Tirahut,Gaunpalika,2,15,157,20115,524 2 15 4 003,NP0215403,acc_drin_tap_pi_wtr,12,Tap piped water,,Accessibility to drinking ,
,Balan Bihul Gaunpalika,SAPTARI,Balan Bihul,Gaunpalika,2,15,141,20108,524 2 15 4 004,NP0215404,acc_drin_tap_pi_wtr,19,Tap piped water,,Accessibility to drinking ,
,Mahadeva Gaunpalika,SAPTARI,Mahadeva,Gaunpalika,2,15,150,20114,524 2 15 4 005,NP0215405,acc_drin_tap_pi_wtr,36,Tap piped water,,Accessibility to drinking ,
,Belhi Chapena Gaunpalika,SAPTARI,Belhi Chapena,Gaunpalika,2,15,142,20111,524 2 15 4 006,NP0215406,acc_drin_tap_pi_wtr,16,Tap piped water,,Accessibility to drinking ,
,Bishnupur Gaunpalika,SAPTARI,Bishnupur,Gaunpalika,2,15,143,20112,524 2 15 4 007,NP0215407,acc_drin_tap_pi_wtr,21,Tap piped water,,Accessibility to drinking ,
,Chhinnamasta Gaunpalika,SAPTARI,Chhinnamasta,Gaunpalika,2,15,145,20118,524 2 15 4 008,NP0215408,acc_drin_tap_pi_wtr,63,Tap piped water,,Accessibility to drinking ,
,Tilathi Koiladi Gaunpalika,SAPTARI,Tilathi Koiladi,Gaunpalika,2,15,156,20117,524 2 15 4 009,NP0215409,acc_drin_tap_pi_wtr,62,Tap piped water,,Accessibility to drinking ,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,SAPTARI,Koshi Tappu Wildlife Reserve,Wildlife Reserve,2,15,158,99981,524 2 15 5 995,NP0215595,acc_drin_tap_pi_wtr,0,Tap piped water,,Accessibility to drinking ,
,Karjanha Nagarpalika,SIRAHA,Karjanha,Nagarpalika,2,16,167,20205,524 2 16 3 001,NP0216301,acc_drin_tap_pi_wtr,307,Tap piped water,,Accessibility to drinking ,
,Mirchaiya Nagarpalika,SIRAHA,Mirchaiya,Nagarpalika,2,16,170,20204,524 2 16 3 002,NP0216302,acc_drin_tap_pi_wtr,349,Tap piped water,,Accessibility to drinking ,
,Golbazar Nagarpalika,SIRAHA,Golbazar,Nagarpalika,2,16,165,20203,524 2 16 3 003,NP0216303,acc_drin_tap_pi_wtr,346,Tap piped water,,Accessibility to drinking ,
,Dhangadhimai Nagarpalika,SIRAHA,Dhangadhimai,Nagarpalika,2,16,164,20202,524 2 16 3 004,NP0216304,acc_drin_tap_pi_wtr,841,Tap piped water,,Accessibility to drinking ,
,Lahan Nagarpalika,SIRAHA,Lahan,Nagarpalika,2,16,168,20201,524 2 16 3 005,NP0216305,acc_drin_tap_pi_wtr,2040,Tap piped water,,Accessibility to drinking ,
,Kalyanpur Nagarpalika,SIRAHA,Kalyanpur,Nagarpalika,2,16,166,20206,524 2 16 3 006,NP0216306,acc_drin_tap_pi_wtr,416,Tap piped water,,Accessibility to drinking ,
,Sukhipur Nagarpalika,SIRAHA,Sukhipur,Nagarpalika,2,16,175,20210,524 2 16 3 007,NP0216307,acc_drin_tap_pi_wtr,18,Tap piped water,,Accessibility to drinking ,
,Siraha Nagarpalika,SIRAHA,Siraha,Nagarpalika,2,16,174,20217,524 2 16 3 008,NP0216308,acc_drin_tap_pi_wtr,1478,Tap piped water,,Accessibility to drinking ,
,Naraha Gaunpalika,SIRAHA,Naraha,Gaunpalika,2,16,171,20207,524 2 16 4 001,NP0216401,acc_drin_tap_pi_wtr,183,Tap piped water,,Accessibility to drinking ,
,Bishnupur Gaunpalika,SIRAHA,Bishnupur,Gaunpalika,2,16,163,20112,524 2 16 4 002,NP0216402,acc_drin_tap_pi_wtr,32,Tap piped water,,Accessibility to drinking ,
,Arnama Gaunpalika,SIRAHA,Arnama,Gaunpalika,2,16,159,20209,524 2 16 4 003,NP0216403,acc_drin_tap_pi_wtr,17,Tap piped water,,Accessibility to drinking ,
,Aurahi Gaunpalika,SIRAHA,Aurahi,Gaunpalika,2,16,160,20216,524 2 16 4 004,NP0216404,acc_drin_tap_pi_wtr,13,Tap piped water,,Accessibility to drinking ,
,Bariyarpatti Gaunpalika,SIRAHA,Bariyarpatti,Gaunpalika,2,16,161,20215,524 2 16 4 005,NP0216405,acc_drin_tap_pi_wtr,89,Tap piped water,,Accessibility to drinking ,
,Laxmipur Patari Gaunpalika,SIRAHA,Laxmipur Patari,Gaunpalika,2,16,169,20211,524 2 16 4 006,NP0216406,acc_drin_tap_pi_wtr,48,Tap piped water,,Accessibility to drinking ,
,Nawarajpur Gaunpalika,SIRAHA,Nawarajpur,Gaunpalika,2,16,172,20214,524 2 16 4 007,NP0216407,acc_drin_tap_pi_wtr,4,Tap piped water,,Accessibility to drinking ,
,Sakhuwanankarkatti Gaunpalika,SIRAHA,Sakhuwanankarkatti,Gaunpalika,2,16,173,20212,524 2 16 4 008,NP0216408,acc_drin_tap_pi_wtr,34,Tap piped water,,Accessibility to drinking ,
,Bhagawanpur Gaunpalika,SIRAHA,Bhagawanpur,Gaunpalika,2,16,162,20213,524 2 16 4 009,NP0216409,acc_drin_tap_pi_wtr,231,Tap piped water,,Accessibility to drinking ,
,Janakpur Upamahanagarpalika,DHANUSHA,Janakpur,Upamahanagarpalika,2,17,185,20315,524 2 17 2 001,NP0217201,acc_drin_tap_pi_wtr,3023,Tap piped water,,Accessibility to drinking ,
,Mithila Nagarpalika,DHANUSHA,Mithila,Nagarpalika,2,17,188,20303,524 2 17 3 001,NP0217301,acc_drin_tap_pi_wtr,3765,Tap piped water,,Accessibility to drinking ,
,Ganeshman Charnath Nagarpalika,DHANUSHA,Ganeshman Charnath,Nagarpalika,2,17,182,20301,524 2 17 3 002,NP0217302,acc_drin_tap_pi_wtr,246,Tap piped water,,Accessibility to drinking ,
,Chhireshwornath Nagarpalika,DHANUSHA,Chhireshwornath,Nagarpalika,2,17,179,20305,524 2 17 3 003,NP0217303,acc_drin_tap_pi_wtr,1267,Tap piped water,,Accessibility to drinking ,
,Dhanusadham Nagarpalika,DHANUSHA,Dhanusadham,Nagarpalika,2,17,181,20302,524 2 17 3 004,NP0217304,acc_drin_tap_pi_wtr,573,Tap piped water,,Accessibility to drinking ,
,Mithila Bihari Nagarpalika,DHANUSHA,Mithila Bihari,Nagarpalika,2,17,189,20307,524 2 17 3 005,NP0217305,acc_drin_tap_pi_wtr,504,Tap piped water,,Accessibility to drinking ,
,Sabaila Nagarpalika,DHANUSHA,Sabaila,Nagarpalika,2,17,192,20309,524 2 17 3 006,NP0217306,acc_drin_tap_pi_wtr,571,Tap piped water,,Accessibility to drinking ,
,Hansapur Nagarpalika,DHANUSHA,Hansapur,Nagarpalika,2,17,183,20308,524 2 17 3 007,NP0217307,acc_drin_tap_pi_wtr,1091,Tap piped water,,Accessibility to drinking ,
,Sahidnagar Nagarpalika,DHANUSHA,Sahidnagar,Nagarpalika,2,17,193,20310,524 2 17 3 008,NP0217308,acc_drin_tap_pi_wtr,173,Tap piped water,,Accessibility to drinking ,
,Nagarain Nagarpalika,DHANUSHA,Nagarain,Nagarpalika,2,17,191,20317,524 2 17 3 009,NP0217309,acc_drin_tap_pi_wtr,755,Tap piped water,,Accessibility to drinking ,
,Bideha Nagarpalika,DHANUSHA,Bideha,Nagarpalika,2,17,178,20313,524 2 17 3 010,NP0217310,acc_drin_tap_pi_wtr,986,Tap piped water,,Accessibility to drinking ,
,Kamala Nagarpalika,DHANUSHA,Kamala,Nagarpalika,2,17,186,20311,524 2 17 3 011,NP0217311,acc_drin_tap_pi_wtr,1329,Tap piped water,,Accessibility to drinking ,
,Bateshwor Gaunpalika,DHANUSHA,Bateshwor,Gaunpalika,2,17,177,20304,524 2 17 4 001,NP0217401,acc_drin_tap_pi_wtr,812,Tap piped water,,Accessibility to drinking ,
,Lakshminiya Gaunpalika,DHANUSHA,Lakshminiya,Gaunpalika,2,17,187,20306,524 2 17 4 002,NP0217402,acc_drin_tap_pi_wtr,1024,Tap piped water,,Accessibility to drinking ,
,Aaurahi Gaunpalika,DHANUSHA,Aaurahi,Gaunpalika,2,17,176,20404,524 2 17 4 003,NP0217403,acc_drin_tap_pi_wtr,555,Tap piped water,,Accessibility to drinking ,
,Dhanauji Gaunpalika,DHANUSHA,Dhanauji,Gaunpalika,2,17,180,20316,524 2 17 4 004,NP0217404,acc_drin_tap_pi_wtr,44,Tap piped water,,Accessibility to drinking ,
,Mukhiyapatti Musarmiya Gaunpalika,DHANUSHA,Mukhiyapatti Musarmiya,Gaunpalika,2,17,190,20318,524 2 17 4 005,NP0217405,acc_drin_tap_pi_wtr,318,Tap piped water,,Accessibility to drinking ,
,Janaknandani Gaunpalika,DHANUSHA,Janaknandani,Gaunpalika,2,17,184,20312,524 2 17 4 006,NP0217406,acc_drin_tap_pi_wtr,903,Tap piped water,,Accessibility to drinking ,
,Bardibas Nagarpalika,MAHOTTARI,Bardibas,Nagarpalika,2,18,196,20401,524 2 18 3 001,NP0218301,acc_drin_tap_pi_wtr,7739,Tap piped water,,Accessibility to drinking ,
,Gaushala Nagarpalika,MAHOTTARI,Gaushala,Nagarpalika,2,18,199,20402,524 2 18 3 002,NP0218302,acc_drin_tap_pi_wtr,2352,Tap piped water,,Accessibility to drinking ,
,Aurahi Nagarpalika,MAHOTTARI,Aurahi,Nagarpalika,2,18,194,20216,524 2 18 3 003,NP0218303,acc_drin_tap_pi_wtr,625,Tap piped water,,Accessibility to drinking ,
,Bhangaha Nagarpalika,MAHOTTARI,Bhangaha,Nagarpalika,2,18,197,20405,524 2 18 3 004,NP0218304,acc_drin_tap_pi_wtr,536,Tap piped water,,Accessibility to drinking ,
,Ramgopalpur Nagarpalika,MAHOTTARI,Ramgopalpur,Nagarpalika,2,18,206,20408,524 2 18 3 005,NP0218305,acc_drin_tap_pi_wtr,37,Tap piped water,,Accessibility to drinking ,
,Manra Siswa Nagarpalika,MAHOTTARI,Manra Siswa,Nagarpalika,2,18,203,20410,524 2 18 3 006,NP0218306,acc_drin_tap_pi_wtr,388,Tap piped water,,Accessibility to drinking ,
,Balwa Nagarpalika,MAHOTTARI,Balwa,Nagarpalika,2,18,195,20407,524 2 18 3 007,NP0218307,acc_drin_tap_pi_wtr,368,Tap piped water,,Accessibility to drinking ,
,Loharpatti Nagarpalika,MAHOTTARI,Loharpatti,Nagarpalika,2,18,201,20406,524 2 18 3 008,NP0218308,acc_drin_tap_pi_wtr,1202,Tap piped water,,Accessibility to drinking ,
,Jaleswor Nagarpalika,MAHOTTARI,Jaleswor,Nagarpalika,2,18,200,20415,524 2 18 3 009,NP0218309,acc_drin_tap_pi_wtr,753,Tap piped water,,Accessibility to drinking ,
,Matihani Nagarpalika,MAHOTTARI,Matihani,Nagarpalika,2,18,204,20414,524 2 18 3 010,NP0218310,acc_drin_tap_pi_wtr,66,Tap piped water,,Accessibility to drinking ,
,Sonama Gaunpalika,MAHOTTARI,Sonama,Gaunpalika,2,18,208,20403,524 2 18 4 001,NP0218401,acc_drin_tap_pi_wtr,820,Tap piped water,,Accessibility to drinking ,
,Samsi Gaunpalika,MAHOTTARI,Samsi,Gaunpalika,2,18,207,20409,524 2 18 4 002,NP0218402,acc_drin_tap_pi_wtr,146,Tap piped water,,Accessibility to drinking ,
,Ekadara Gaunpalika,MAHOTTARI,Ekadara,Gaunpalika,2,18,198,20411,524 2 18 4 003,NP0218403,acc_drin_tap_pi_wtr,301,Tap piped water,,Accessibility to drinking ,
,Mahottari Gaunpalika,MAHOTTARI,Mahottari,Gaunpalika,2,18,202,20412,524 2 18 4 004,NP0218404,acc_drin_tap_pi_wtr,123,Tap piped water,,Accessibility to drinking ,
,Pipra Gaunpalika,MAHOTTARI,Pipra,Gaunpalika,2,18,205,20413,524 2 18 4 005,NP0218405,acc_drin_tap_pi_wtr,216,Tap piped water,,Accessibility to drinking ,
,Bagmati Nagarpalika,SARLAHI,Bagmati,Nagarpalika,2,19,209,20503,524 2 19 3 001,NP0219301,acc_drin_tap_pi_wtr,1658,Tap piped water,,Accessibility to drinking ,
,Hariwan Nagarpalika,SARLAHI,Hariwan,Nagarpalika,2,19,221,20502,524 2 19 3 002,NP0219302,acc_drin_tap_pi_wtr,606,Tap piped water,,Accessibility to drinking ,
,Lalbandi Nagarpalika,SARLAHI,Lalbandi,Nagarpalika,2,19,225,20501,524 2 19 3 003,NP0219303,acc_drin_tap_pi_wtr,2712,Tap piped water,,Accessibility to drinking ,
,Barahathawa Nagarpalika,SARLAHI,Barahathawa,Nagarpalika,2,19,211,20504,524 2 19 3 004,NP0219304,acc_drin_tap_pi_wtr,1359,Tap piped water,,Accessibility to drinking ,
,Haripur Nagarpalika,SARLAHI,Haripur,Nagarpalika,2,19,219,20505,524 2 19 3 005,NP0219305,acc_drin_tap_pi_wtr,832,Tap piped water,,Accessibility to drinking ,
,Ishworpur Nagarpalika,SARLAHI,Ishworpur,Nagarpalika,2,19,222,20506,524 2 19 3 006,NP0219306,acc_drin_tap_pi_wtr,2555,Tap piped water,,Accessibility to drinking ,
,Kabilasi Nagarpalika,SARLAHI,Kabilasi,Nagarpalika,2,19,223,20511,524 2 19 3 007,NP0219307,acc_drin_tap_pi_wtr,575,Tap piped water,,Accessibility to drinking ,
,Godaita Nagarpalika,SARLAHI,Godaita,Nagarpalika,2,19,218,20517,524 2 19 3 008,NP0219308,acc_drin_tap_pi_wtr,706,Tap piped water,,Accessibility to drinking ,
,Malangawa Nagarpalika,SARLAHI,Malangawa,Nagarpalika,2,19,226,20520,524 2 19 3 009,NP0219309,acc_drin_tap_pi_wtr,1000,Tap piped water,,Accessibility to drinking ,
,Haripurwa Nagarpalika,SARLAHI,Haripurwa,Nagarpalika,2,19,220,20507,524 2 19 3 010,NP0219310,acc_drin_tap_pi_wtr,597,Tap piped water,,Accessibility to drinking ,
,Balara Nagarpalika,SARLAHI,Balara,Nagarpalika,2,19,210,20516,524 2 19 3 011,NP0219311,acc_drin_tap_pi_wtr,216,Tap piped water,,Accessibility to drinking ,
,Basbariya Gaunpalika,SARLAHI,Basbariya,Gaunpalika,2,19,212,20513,524 2 19 4 001,NP0219401,acc_drin_tap_pi_wtr,19,Tap piped water,,Accessibility to drinking ,
,Chandranagar Gaunpalika,SARLAHI,Chandranagar,Gaunpalika,2,19,216,20510,524 2 19 4 002,NP0219402,acc_drin_tap_pi_wtr,87,Tap piped water,,Accessibility to drinking ,
,Dhankaul Gaunpalika,SARLAHI,Dhankaul,Gaunpalika,2,19,217,20514,524 2 19 4 003,NP0219403,acc_drin_tap_pi_wtr,20,Tap piped water,,Accessibility to drinking ,
,Chakraghatta Gaunpalika,SARLAHI,Chakraghatta,Gaunpalika,2,19,215,20512,524 2 19 4 004,NP0219404,acc_drin_tap_pi_wtr,636,Tap piped water,,Accessibility to drinking ,
,Ramnagar Gaunpalika,SARLAHI,Ramnagar,Gaunpalika,2,19,228,20515,524 2 19 4 005,NP0219405,acc_drin_tap_pi_wtr,161,Tap piped water,,Accessibility to drinking ,
,Kaudena Gaunpalika,SARLAHI,Kaudena,Gaunpalika,2,19,224,20519,524 2 19 4 006,NP0219406,acc_drin_tap_pi_wtr,120,Tap piped water,,Accessibility to drinking ,
,Bramhapuri Gaunpalika,SARLAHI,Bramhapuri,Gaunpalika,2,19,214,20509,524 2 19 4 007,NP0219407,acc_drin_tap_pi_wtr,335,Tap piped water,,Accessibility to drinking ,
,Bishnu Gaunpalika,SARLAHI,Bishnu,Gaunpalika,2,19,213,20518,524 2 19 4 008,NP0219408,acc_drin_tap_pi_wtr,257,Tap piped water,,Accessibility to drinking ,
,Parsa Gaunpalika,SARLAHI,Parsa,Gaunpalika,2,19,227,20508,524 2 19 4 009,NP0219409,acc_drin_tap_pi_wtr,1179,Tap piped water,,Accessibility to drinking ,
,Gujara Nagarpalika,RAUTAHAT,Gujara,Nagarpalika,2,32,353,20602,524 2 32 3 001,NP0232301,acc_drin_tap_pi_wtr,246,Tap piped water,,Accessibility to drinking ,
,Chandrapur Nagarpalika,RAUTAHAT,Chandrapur,Nagarpalika,2,32,347,20601,524 2 32 3 002,NP0232302,acc_drin_tap_pi_wtr,2782,Tap piped water,,Accessibility to drinking ,
,Phatuwa Bijayapur Nagarpalika,RAUTAHAT,Phatuwa Bijayapur,Nagarpalika,2,32,359,20603,524 2 32 3 003,NP0232303,acc_drin_tap_pi_wtr,203,Tap piped water,,Accessibility to drinking ,
,Katahariya Nagarpalika,RAUTAHAT,Katahariya,Nagarpalika,2,32,355,20604,524 2 32 3 004,NP0232304,acc_drin_tap_pi_wtr,236,Tap piped water,,Accessibility to drinking ,
,Brindaban Nagarpalika,RAUTAHAT,Brindaban,Nagarpalika,2,32,346,20605,524 2 32 3 005,NP0232305,acc_drin_tap_pi_wtr,562,Tap piped water,,Accessibility to drinking ,
,Maulapur Nagarpalika,RAUTAHAT,Maulapur,Nagarpalika,2,32,357,20610,524 2 32 3 006,NP0232306,acc_drin_tap_pi_wtr,133,Tap piped water,,Accessibility to drinking ,
,Dewahhi Gonahi Nagarpalika,RAUTAHAT,Dewahhi Gonahi,Nagarpalika,2,32,348,20609,524 2 32 3 007,NP0232307,acc_drin_tap_pi_wtr,75,Tap piped water,,Accessibility to drinking ,
,Garuda Nagarpalika,RAUTAHAT,Garuda,Nagarpalika,2,32,351,20608,524 2 32 3 008,NP0232308,acc_drin_tap_pi_wtr,71,Tap piped water,,Accessibility to drinking ,
,Gadhimai Nagarpalika,RAUTAHAT,Gadhimai,Nagarpalika,2,32,350,20606,524 2 32 3 009,NP0232309,acc_drin_tap_pi_wtr,94,Tap piped water,,Accessibility to drinking ,
,Baudhimai Nagarpalika,RAUTAHAT,Baudhimai,Nagarpalika,2,32,345,20611,524 2 32 3 010,NP0232310,acc_drin_tap_pi_wtr,252,Tap piped water,,Accessibility to drinking ,
,Madhav Narayan Nagarpalika,RAUTAHAT,Madhav Narayan,Nagarpalika,2,32,356,20607,524 2 32 3 011,NP0232311,acc_drin_tap_pi_wtr,35,Tap piped water,,Accessibility to drinking ,
,Paroha Nagarpalika,RAUTAHAT,Paroha,Nagarpalika,2,32,358,20612,524 2 32 3 012,NP0232312,acc_drin_tap_pi_wtr,274,Tap piped water,,Accessibility to drinking ,
,Ishanath Nagarpalika,RAUTAHAT,Ishanath,Nagarpalika,2,32,354,20618,524 2 32 3 013,NP0232313,acc_drin_tap_pi_wtr,477,Tap piped water,,Accessibility to drinking ,
,Rajpur Nagarpalika,RAUTAHAT,Rajpur,Nagarpalika,2,32,361,20613,524 2 32 3 014,NP0232314,acc_drin_tap_pi_wtr,223,Tap piped water,,Accessibility to drinking ,
,Gaur Nagarpalika,RAUTAHAT,Gaur,Nagarpalika,2,32,352,20617,524 2 32 3 015,NP0232315,acc_drin_tap_pi_wtr,772,Tap piped water,,Accessibility to drinking ,
,Rajdevi Nagarpalika,RAUTAHAT,Rajdevi,Nagarpalika,2,32,360,20616,524 2 32 3 016,NP0232316,acc_drin_tap_pi_wtr,439,Tap piped water,,Accessibility to drinking ,
,Yemunamai Gaunpalika,RAUTAHAT,Yemunamai,Gaunpalika,2,32,362,20614,524 2 32 4 001,NP0232401,acc_drin_tap_pi_wtr,470,Tap piped water,,Accessibility to drinking ,
,Durga Bhagwati Gaunpalika,RAUTAHAT,Durga Bhagwati,Gaunpalika,2,32,349,20615,524 2 32 4 002,NP0232402,acc_drin_tap_pi_wtr,84,Tap piped water,,Accessibility to drinking ,
,Jitpur Simara Upamahanagarpalika,BARA,Jitpur Simara,Upamahanagarpalika,2,33,367,20703,524 2 33 2 001,NP0233201,acc_drin_tap_pi_wtr,6243,Tap piped water,,Accessibility to drinking ,
,Kalaiya Upamahanagarpalika,BARA,Kalaiya,Upamahanagarpalika,2,33,368,20708,524 2 33 2 002,NP0233202,acc_drin_tap_pi_wtr,1987,Tap piped water,,Accessibility to drinking ,
,Nijgadh Nagarpalika,BARA,Nijgadh,Nagarpalika,2,33,372,20701,524 2 33 3 001,NP0233301,acc_drin_tap_pi_wtr,6447,Tap piped water,,Accessibility to drinking ,
,Kolhabi Nagarpalika,BARA,Kolhabi,Nagarpalika,2,33,370,20702,524 2 33 3 002,NP0233302,acc_drin_tap_pi_wtr,609,Tap piped water,,Accessibility to drinking ,
,Mahagadhimai Nagarpalika,BARA,Mahagadhimai,Nagarpalika,2,33,371,20714,524 2 33 3 003,NP0233303,acc_drin_tap_pi_wtr,889,Tap piped water,,Accessibility to drinking ,
,Pacharauta Nagarpalika,BARA,Pacharauta,Nagarpalika,2,33,373,20713,524 2 33 3 004,NP0233304,acc_drin_tap_pi_wtr,307,Tap piped water,,Accessibility to drinking ,
,Simraungadh Nagarpalika,BARA,Simraungadh,Nagarpalika,2,33,377,20712,524 2 33 3 005,NP0233305,acc_drin_tap_pi_wtr,99,Tap piped water,,Accessibility to drinking ,
,Parwanipur Gaunpalika,BARA,Parwanipur,Gaunpalika,2,33,374,20704,524 2 33 4 001,NP0233401,acc_drin_tap_pi_wtr,591,Tap piped water,,Accessibility to drinking ,
,Prasauni Gaunpalika,BARA,Prasauni,Gaunpalika,2,33,376,20705,524 2 33 4 002,NP0233402,acc_drin_tap_pi_wtr,201,Tap piped water,,Accessibility to drinking ,
,Karaiyamai Gaunpalika,BARA,Karaiyamai,Gaunpalika,2,33,369,20709,524 2 33 4 003,NP0233403,acc_drin_tap_pi_wtr,334,Tap piped water,,Accessibility to drinking ,
,Bishrampur Gaunpalika,BARA,Bishrampur,Gaunpalika,2,33,365,20706,524 2 33 4 004,NP0233404,acc_drin_tap_pi_wtr,26,Tap piped water,,Accessibility to drinking ,
,Pheta Gaunpalika,BARA,Pheta,Gaunpalika,2,33,375,20707,524 2 33 4 005,NP0233405,acc_drin_tap_pi_wtr,287,Tap piped water,,Accessibility to drinking ,
,Baragadhi Gaunpalika,BARA,Baragadhi,Gaunpalika,2,33,364,20710,524 2 33 4 006,NP0233406,acc_drin_tap_pi_wtr,405,Tap piped water,,Accessibility to drinking ,
,Devtal Gaunpalika,BARA,Devtal,Gaunpalika,2,33,366,20715,524 2 33 4 007,NP0233407,acc_drin_tap_pi_wtr,22,Tap piped water,,Accessibility to drinking ,
,Suwarna Gaunpalika,BARA,Suwarna,Gaunpalika,2,33,378,20716,524 2 33 4 008,NP0233408,acc_drin_tap_pi_wtr,167,Tap piped water,,Accessibility to drinking ,
,Adarshkotwal Gaunpalika,BARA,Adarshkotwal,Gaunpalika,2,33,363,20711,524 2 33 4 009,NP0233409,acc_drin_tap_pi_wtr,19,Tap piped water,,Accessibility to drinking ,
,Parsa Wildlife Reserve Wildlife Reserve,BARA,Parsa Wildlife Reserve,Wildlife Reserve,2,33,343,99982,524 2 33 5 995,NP0233595,acc_drin_tap_pi_wtr,0,Tap piped water,,Accessibility to drinking ,
,Birgunj Mahanagarpalika,PARSA,Birgunj,Mahanagarpalika,2,34,382,20807,524 2 34 1 001,NP0234101,acc_drin_tap_pi_wtr,6934,Tap piped water,,Accessibility to drinking ,
,Pokhariya Nagarpalika,PARSA,Pokhariya,Nagarpalika,2,34,391,20809,524 2 34 3 001,NP0234301,acc_drin_tap_pi_wtr,171,Tap piped water,,Accessibility to drinking ,
,Bahudaramai Nagarpalika,PARSA,Bahudaramai,Nagarpalika,2,34,380,20808,524 2 34 3 002,NP0234302,acc_drin_tap_pi_wtr,389,Tap piped water,,Accessibility to drinking ,
,Parsagadhi Nagarpalika,PARSA,Parsagadhi,Nagarpalika,2,34,389,20806,524 2 34 3 003,NP0234303,acc_drin_tap_pi_wtr,523,Tap piped water,,Accessibility to drinking ,
,Thori Gaunpalika,PARSA,Thori,Gaunpalika,2,34,393,20801,524 2 34 4 001,NP0234401,acc_drin_tap_pi_wtr,2644,Tap piped water,,Accessibility to drinking ,
,Jirabhawani Gaunpalika,PARSA,Jirabhawani,Gaunpalika,2,34,386,20802,524 2 34 4 002,NP0234402,acc_drin_tap_pi_wtr,264,Tap piped water,,Accessibility to drinking ,
,Paterwasugauli Gaunpalika,PARSA,Paterwasugauli,Gaunpalika,2,34,390,20804,524 2 34 4 003,NP0234403,acc_drin_tap_pi_wtr,468,Tap piped water,,Accessibility to drinking ,
,SakhuwaPrasauni Gaunpalika,PARSA,SakhuwaPrasauni,Gaunpalika,2,34,392,20805,524 2 34 4 004,NP0234404,acc_drin_tap_pi_wtr,789,Tap piped water,,Accessibility to drinking ,
,Jagarnathpur Gaunpalika,PARSA,Jagarnathpur,Gaunpalika,2,34,385,20803,524 2 34 4 005,NP0234405,acc_drin_tap_pi_wtr,493,Tap piped water,,Accessibility to drinking ,
